1	22944543	22945511	OMOL01000009.1	7551658	7550693
1	22945784	22950169	OMOL01000009.1	7550700	7546303
1	22957808	22959896	OMOL01000009.1	7545715	7543666
1	22959907	22972009	OMOL01000009.1	7543446	7531222
1	22974751	22994059	OMOL01000009.1	7531213	7511772
1	22992816	23027675	OMOL01000009.1	7511001	7476136
1	23028160	23030969	OMOL01000009.1	7475658	7472861
1	23030970	23043482	OMOL01000009.1	7472760	7460284
1	23043482	23054848	OMOL01000009.1	7460135	7448734
1	23054967	23058463	OMOL01000009.1	7448619	7445222
1	23058573	23062652	OMOL01000009.1	7443875	7439767
1	23063185	23118241	OMOL01000009.1	7439769	7384797
1	23123214	23125130	OMOL01000009.1	7384802	7382844
1	23125808	23149263	OMOL01000009.1	7382661	7359305
1	23149260	23149857	OMOL01000009.1	7353949	7353351
1	23149857	23153642	OMOL01000009.1	7353212	7349343
1	23153962	23156957	OMOL01000009.1	7349067	7346050
1	23157540	23162820	OMOL01000009.1	7345994	7340762
1	23163026	23164842	OMOL01000009.1	7340750	7338917
1	23164844	23172563	OMOL01000009.1	7338787	7331079
1	23172809	23174135	OMOL01000009.1	7331079	7329754
1	23174138	23184944	OMOL01000009.1	7329500	7318762
1	23188572	23190744	OMOL01000009.1	7284565	7282296
1	23191052	23197421	OMOL01000009.1	7282297	7275845
1	23197960	23211834	OMOL01000009.1	7275814	7261931
1	23212707	23220741	OMOL01000009.1	7261940	7253905
1	23220753	23223151	OMOL01000009.1	7253576	7251185
1	23223380	23223762	OMOL01000009.1	7250856	7250465
1	23223789	23238270	OMOL01000009.1	7250113	7235566
1	23238417	23240234	OMOL01000009.1	7235566	7233759
1	23243190	23262913	OMOL01000009.1	7233767	7214202
1	23263028	23280429	OMOL01000009.1	7214190	7196890
1	23281659	23294962	OMOL01000009.1	7196906	7183500
1	23294990	23295658	OMOL01000009.1	7183300	7182632
1	23299205	23320917	OMOL01000009.1	7182291	7160570
1	23321690	23322314	OMOL01000009.1	7160578	7159925
1	23322551	23337182	OMOL01000009.1	7159931	7145239
1	23337183	23341031	OMOL01000009.1	7145074	7141194
1	23341028	23363025	OMOL01000009.1	7139099	7117115
1	23363025	23363686	OMOL01000009.1	7116324	7115661
1	23363680	23368249	OMOL01000009.1	7115831	7111224
1	23368248	23368543	OMOL01000009.1	7111096	7110786
1	23369066	23369505	OMOL01000009.1	7109271	7108829
1	23369506	23370838	OMOL01000009.1	7108487	7107248
1	23370835	23373648	OMOL01000009.1	7106963	7104229
1	23374051	23375607	OMOL01000009.1	7102878	7101368
1	23375605	23380122	OMOL01000009.1	7101119	7096579
1	23380122	23412489	OMOL01000009.1	7096458	7063922
1	23412485	23412765	OMOL01000009.1	7056364	7056086
1	23412779	23413445	OMOL01000009.1	7054338	7053672
1	23420726	23442287	OMOL01000009.1	7053677	7032116
1	23442974	23489631	OMOL01000009.1	7031798	6985176
1	23507168	23509581	OMOL01000009.1	6983118	6980675
1	23510641	23521190	OMOL01000009.1	6980661	6970104
1	23521181	23534633	OMOL01000009.1	6969012	6955613
1	23534624	23586464	OMOL01000009.1	6954697	6902970
1	23587251	23651613	OMOL01000009.1	6902972	6838500
1	23652016	23655963	OMOL01000009.1	6838506	6834501
1	23655959	23679097	OMOL01000009.1	6834259	6811176
1	23679234	23680090	OMOL01000009.1	6811175	6810364
1	23680210	23706948	OMOL01000009.1	6810240	6783538
1	23707708	23708721	OMOL01000009.1	6782441	6781420
1	23709033	23710072	OMOL01000009.1	6781136	6780120
1	23712551	23715490	OMOL01000009.1	6777721	6774797
1	23715580	23716162	OMOL01000009.1	6774797	6774225
1	23716694	23719271	OMOL01000009.1	6773864	6771287
1	23719914	23723262	OMOL01000009.1	6766097	6762783
1	23723362	23723695	OMOL01000009.1	6762783	6762452
1	23724070	23726547	OMOL01000009.1	6762454	6759964
1	23727639	23753561	OMOL01000009.1	6759977	6734062
1	23753556	23813467	OMOL01000009.1	6733793	6673835
1	23813760	23835631	OMOL01000009.1	6673067	6651211
1	23835691	23839797	OMOL01000009.1	6650619	6646548
1	23840585	23844210	OMOL01000009.1	6645537	6641903
1	23844593	23858748	OMOL01000009.1	6641897	6627764
1	23858978	23859530	OMOL01000009.1	6627758	6627207
1	23859522	23896936	OMOL01000009.1	6612047	6574641
1	23896936	23907165	OMOL01000009.1	6574100	6563798
1	23907331	23909270	OMOL01000009.1	6563798	6561860
1	23909601	23927690	OMOL01000009.1	6561863	6543758
1	23929136	23931217	OMOL01000009.1	6543751	6541671
1	23932637	23940954	OMOL01000009.1	6539047	6530772
1	23940956	23950643	OMOL01000009.1	6528990	6519277
1	23950644	23976493	OMOL01000009.1	6518197	6492325
1	23976565	23984628	OMOL01000009.1	6491371	6483326
1	23984629	24005023	OMOL01000009.1	6483197	6462782
1	24005020	24043418	OMOL01000009.1	6462551	6424221
1	24043467	24043836	OMOL01000009.1	6423237	6422871
1	24044057	24049410	OMOL01000009.1	6422873	6417429
1	24049725	24053078	OMOL01000009.1	6416528	6413172
1	24053189	24093172	OMOL01000009.1	6413008	6373025
1	24093489	24105378	OMOL01000009.1	6372961	6361071
1	24105379	24111662	OMOL01000009.1	6360924	6354630
1	24111664	24126009	OMOL01000009.1	6354512	6340191
1	24126174	24176433	OMOL01000009.1	6340190	6289921
1	24176555	24188663	OMOL01000009.1	6289790	6277609
1	24189058	24190116	OMOL01000009.1	6277611	6276536
1	24190235	24198413	OMOL01000009.1	6275620	6267478
1	24198523	24201231	OMOL01000009.1	6267478	6264768
1	24201231	24214471	OMOL01000009.1	6264520	6251297
1	24214471	24215529	OMOL01000009.1	6250747	6249696
1	24215687	24229346	OMOL01000009.1	6249186	6235572
1	24229434	24229843	OMOL01000009.1	6235107	6234695
1	24229955	24234548	OMOL01000009.1	6234364	6229808
1	24234480	24248685	OMOL01000009.1	6229313	6215127
1	24248679	24256162	OMOL01000009.1	6214663	6207265
1	24256641	24270482	OMOL01000009.1	6207267	6193432
1	24270650	24272590	OMOL01000009.1	6193432	6191537
1	24276441	24285821	OMOL01000009.1	6191526	6182122
1	24285821	24289452	OMOL01000009.1	6182009	6178368
1	24289444	24291111	OMOL01000009.1	6177452	6175777
1	24291290	24293549	OMOL01000009.1	6175597	6173380
1	24293744	24295169	OMOL01000009.1	6173288	6171809
1	24295153	24298761	OMOL01000009.1	6169583	6165981
1	24299574	24317391	OMOL01000009.1	6165994	6148118
1	24317567	24327610	OMOL01000009.1	6148118	6138209
1	24328578	24339878	OMOL01000009.1	6138065	6126772
1	24339906	24340499	OMOL01000009.1	6126431	6125866
1	24340958	24342228	OMOL01000009.1	6125028	6123778
1	24343495	24345114	OMOL01000009.1	6122499	6120959
1	24345114	24346677	OMOL01000009.1	6120853	6119301
1	24347388	24347915	OMOL01000009.1	6117196	6116623
1	24349022	24350735	OMOL01000009.1	6114278	6112580
1	24353200	24353585	OMOL01000009.1	6112360	6111994
1	24354510	24355583	OMOL01000009.1	6111093	6109907
1	24357287	24361944	OMOL01000009.1	6108724	6104070
1	24362148	24365035	OMOL01000009.1	6103726	6100772
1	24365076	24370428	OMOL01000009.1	6100376	6095150
1	24370453	24426477	OMOL01000009.1	6095013	6038993
1	24426474	24427747	OMOL01000009.1	6038654	6037388
1	24427748	24428680	OMOL01000009.1	6037286	6036359
1	24428672	24428900	OMOL01000009.1	6036053	6035817
1	24429317	24433982	OMOL01000009.1	6035488	6030930
1	24434287	24436427	OMOL01000009.1	6030562	6028448
1	24436882	24474616	OMOL01000009.1	6028067	5990357
1	24474481	24551669	OMOL01000009.1	5990352	5912949
1	24551661	24553365	OMOL01000009.1	5908537	5906868
1	24555168	24560960	OMOL01000009.1	5906876	5901030
1	24570772	24586090	OMOL01000009.1	5890184	5874817
1	24586013	24592779	OMOL01000009.1	5870493	5877283
1	24589507	24610563	OMOL01000009.1	5871187	5850121
1	24610538	24636431	OMOL01000009.1	5849993	5824086
1	24636874	24669901	OMOL01000009.1	5823633	5790559
1	24669928	24685504	OMOL01000009.1	5790363	5774825
1	24685896	24686217	OMOL01000009.1	5774354	5774032
1	24686258	24691672	OMOL01000009.1	5773842	5768436
1	24691835	24698706	OMOL01000009.1	5768419	5761593
1	24698916	24699392	OMOL01000009.1	5761280	5760813
1	24699384	24715483	OMOL01000009.1	5759733	5743532
1	24716132	24718420	OMOL01000009.1	5743533	5741287
1	24719038	24744926	OMOL01000009.1	5740884	5714874
1	24745341	24776636	OMOL01000009.1	5714858	5683568
1	24776874	24793327	OMOL01000009.1	5683573	5667172
1	24793327	24824210	OMOL01000009.1	5666996	5636274
1	24824330	24826743	OMOL01000009.1	5636151	5633768
1	24826746	24849669	OMOL01000009.1	5633222	5610305
1	24852230	24852673	OMOL01000009.1	5609923	5609461
1	24852672	24857074	OMOL01000009.1	5608941	5604576
1	24858055	24859465	OMOL01000009.1	5604135	5602713
1	24859528	24878242	OMOL01000009.1	5602091	5583378
1	24878386	24907546	OMOL01000009.1	5583165	5554099
1	24908609	24922211	OMOL01000009.1	5554106	5540449
1	24922400	24923172	OMOL01000009.1	5539988	5539194
1	24924626	24926799	OMOL01000009.1	5538357	5536145
1	24926923	24927199	OMOL01000009.1	5536053	5535787
1	24927419	24991886	OMOL01000009.1	5535569	5471019
1	24991880	24999583	OMOL01000009.1	5469539	5461852
1	25004075	25009866	OMOL01000009.1	5448976	5443066
1	25010369	25010648	OMOL01000009.1	5443080	5442801
1	25013378	25014958	OMOL01000009.1	5442800	5441217
1	25015396	25120418	OMOL01000009.1	5441222	5336232
1	25120687	25120963	OMOL01000009.1	5335961	5335699
1	25121952	25134647	OMOL01000009.1	5333103	5320493
1	25134639	25159042	OMOL01000009.1	5319346	5294932
1	25163487	25215286	OMOL01000009.1	5294941	5243147
1	25216623	25261955	OMOL01000009.1	5241347	5195983
1	25261954	25298450	OMOL01000009.1	5195735	5159321
1	25298452	25324253	OMOL01000009.1	5159057	5133248
1	25324389	25343360	OMOL01000009.1	5132714	5113667
1	25343902	25358554	OMOL01000009.1	5113683	5099038
1	25358551	25363316	OMOL01000009.1	5097857	5093015
1	25363316	25407095	OMOL01000009.1	5092136	5048341
1	25407156	25428891	OMOL01000009.1	5048054	5026342
1	25428948	25433906	OMOL01000009.1	5025731	5020748
1	25434088	25445715	OMOL01000009.1	5020508	5008842
1	25445699	25697326	OMOL01000009.1	5008569	4756814
1	25697936	25718502	OMOL01000009.1	4757135	4736532
1	25718729	25723255	OMOL01000009.1	4736532	4732096
1	25723257	25748900	OMOL01000009.1	4731960	4706234
1	25749042	25750728	OMOL01000009.1	4706238	4704556
1	25752042	25756368	OMOL01000009.1	4704569	4700250
1	25756360	25779559	OMOL01000009.1	4699171	4676020
1	25780452	25881881	OMOL01000009.1	4675896	4574408
1	25882200	25882915	OMOL01000009.1	4573977	4573254
1	25883169	25952253	OMOL01000009.1	4573190	4504056
1	25952251	25955708	OMOL01000009.1	4503715	4500245
1	25956154	25962465	OMOL01000009.1	4500245	4493938
1	25962464	25963259	OMOL01000009.1	7117116	7116321
1	25963256	25975949	OMOL01000009.1	4493938	4481223
